3;1;0.0009989738464355469

3;2;2.9736850261688232

3;3;0.0060846805572509766

3;4;0.006979465484619141

3;5;0.004000425338745117

3;6;0.005095243453979492

3;7;0.005997419357299805

3;8;0.006000518798828125

3;9;0.007023334503173828

3;10;0.007977724075317383

3;11;0.008032083511352539

3;12;0.009086132049560547

3;13;0.010982513427734375

3;14;0.011040449142456055

3;15;0.01209115982055664

3;16;0.013999700546264648

3;17;0.015088081359863281

3;18;0.014032363891601562

3;19;0.01598191261291504

3;20;0.017000436782836914

3;21;0.018111467361450195

3;22;0.025344133377075195

3;23;0.02705693244934082

3;24;0.026382923126220703

3;25;0.032099246978759766

3;26;0.028052806854248047

3;27;0.02513265609741211

3;28;0.027077913284301758

3;29;0.03598499298095703

3;30;0.03920125961303711

3;31;0.043100595474243164

3;32;0.03299880027770996

3;33;0.03540968894958496

3;34;0.033145904541015625

3;35;0.04207658767700195

3;36;0.04621315002441406

3;37;0.043093204498291016

3;38;0.041053056716918945

3;39;0.041098833084106445

3;40;0.04897642135620117

3;41;0.06299757957458496

3;42;0.052584171295166016

3;43;0.044069766998291016

3;44;0.04898357391357422

3;45;0.0647592544555664

3;46;0.0571444034576416

3;47;0.052214622497558594

3;48;0.06208086013793945

3;49;0.06998348236083984

3;50;0.059015750885009766

3;55;0.06586861610412598

3;60;0.09610247611999512

3;65;0.0772855281829834

3;70;0.07797002792358398

3;75;0.09871482849121094

3;80;0.12009048461914062

3;85;0.11330032348632812

3;90;0.13758349418640137

3;95;0.16205334663391113

3;100;0.1486954689025879

4;1;0.0

4;2;0.0019791126251220703

4;3;0.001973390579223633

4;4;0.0050013065338134766

4;5;0.0040018558502197266

4;6;0.003981351852416992

4;7;0.0070536136627197266

4;8;0.005980014801025391

4;9;0.0070002079010009766

4;10;0.007982015609741211

4;11;0.010001182556152344

4;12;0.01000070571899414

4;13;0.012292861938476562

4;14;0.013065338134765625

4;15;0.014998197555541992

4;16;0.016100168228149414

4;17;0.019007205963134766

4;18;0.01903057098388672

4;19;0.017122507095336914

4;20;0.0189821720123291

4;21;0.018999814987182617

4;22;0.02104973793029785

4;23;0.027002811431884766

4;24;0.029222488403320312

4;25;0.030128955841064453

4;26;0.0319974422454834

4;27;0.025993824005126953

4;28;0.02639913558959961

4;29;0.02807331085205078

4;30;0.0335383415222168

4;31;0.04012465476989746

4;32;0.036017656326293945

4;33;0.039910316467285156

4;34;0.0330052375793457

4;35;0.0350031852722168

4;36;0.04400634765625

4;37;0.04247260093688965

4;38;0.047078847885131836

4;39;0.04028916358947754

4;40;0.042086124420166016

4;41;0.05000042915344238

4;42;0.05800342559814453

4;43;0.05299711227416992

4;44;0.04813385009765625

4;45;0.05206036567687988

4;46;0.06300044059753418

4;47;0.058988094329833984

4;48;0.054764509201049805

4;49;0.06709003448486328

4;50;0.07392668724060059

4;55;0.06659722328186035

4;60;0.07600164413452148

4;65;0.11299824714660645

4;70;0.09420132637023926

4;75;0.12647151947021484

4;80;0.12900328636169434

4;85;0.13778352737426758

4;90;0.1637716293334961

4;95;0.1522064208984375

4;100;0.18708109855651855

5;1;0.0020036697387695312

5;2;0.00399017333984375

5;3;0.00407719612121582

5;4;0.003998279571533203

5;5;0.00400090217590332

5;6;0.004972934722900391

5;7;0.004982709884643555

5;8;0.008987665176391602

5;9;0.006986379623413086

5;10;0.007989645004272461

5;11;0.009057760238647461

5;12;0.01006627082824707

5;13;0.009980916976928711

5;14;0.011974811553955078

5;15;0.013000249862670898

5;16;0.013003349304199219

5;17;0.01512289047241211

5;18;0.015000104904174805

5;19;0.014976739883422852

5;20;0.016997098922729492

5;21;0.01698446273803711

5;22;0.022310495376586914

5;23;0.02806377410888672

5;24;0.026984691619873047

5;25;0.027027368545532227

5;26;0.023975610733032227

5;27;0.02499675750732422

5;28;0.027251005172729492

5;29;0.03300595283508301

5;30;0.03710126876831055

5;31;0.03908491134643555

5;32;0.034998178482055664

5;33;0.034981727600097656

5;34;0.03429055213928223

5;35;0.041983842849731445

5;36;0.04539299011230469

5;37;0.04883861541748047

5;38;0.04206442832946777

5;39;0.04411673545837402

5;40;0.054060935974121094

5;41;0.057796478271484375

5;42;0.049480438232421875

5;43;0.0484013557434082

5;44;0.05201315879821777

5;45;0.06202816963195801

5;46;0.05809307098388672

5;47;0.05347108840942383

5;48;0.06459259986877441

5;49;0.07114648818969727

5;50;0.06100344657897949

5;55;0.06665968894958496

5;60;0.09897899627685547

5;65;0.08876848220825195

5;70;0.12199616432189941

5;75;0.10700249671936035

5;80;0.12103962898254395

5;85;0.14649748802185059

5;90;0.16340351104736328

5;95;0.15723633766174316

5;100;0.20666766166687012

6;1;0.00906515121459961

6;2;0.0059812068939208984

6;3;0.0060002803802490234

6;4;0.0070760250091552734

6;5;0.007074832916259766

6;6;0.0070018768310546875

6;7;0.011008262634277344

6;8;0.012143850326538086

6;9;0.009090423583984375

6;10;0.010016441345214844

6;11;0.009001970291137695

6;12;0.010123491287231445

6;13;0.011068582534790039

6;14;0.012999534606933594

6;15;0.013976812362670898

6;16;0.01399993896484375

6;17;0.015119552612304688

6;18;0.018082857131958008

6;19;0.02011418342590332

6;20;0.024100542068481445

6;21;0.024025917053222656

6;22;0.027574539184570312

6;23;0.026062726974487305

